timestamp,x_px,y_px
11175.222474816,104.3146397872354,227.19950956982947
11175.487350858,105.80677731720203,227.43826875958035
11176.017104712,108.52202047098393,228.64878376271722
11176.471179556002,109.86300759169998,231.01567860416606
11177.379329764,110.54912972586865,234.23070897539992
11177.700967212,111.67464751096409,237.02295515447844
11177.96584367,112.43791413731105,238.60102945853396
11178.287480545,112.56538556013598,238.97406625643617
11178.646957004,113.50072196062156,238.8770903844184
11178.911835285,116.3919836766382,239.80212820937305
11179.176711952,118.48379973901726,240.04826591462782
11179.498349035,118.59634753953173,240.48705310994552
11179.819986847,119.5556544958074,244.0820604819486
11180.103783566,120.84505498911145,250.0290332263737
11180.406500858,121.46320171298578,256.7689898672253
11180.690298358,122.24771856105818,260.67038929306426
11181.030856274,123.87428031810056,250.0639491411742
11181.295733202,127.52253384552209,239.7689094084383
11181.598450702,129.98290589881475,239.72463041488925
11181.901168254,130.15516895814875,239.99059199124588
11182.222805702,130.78625823978814,242.47414588253747
11182.525523306002,131.51680088446608,245.87125584049647
11182.809321014,132.1077405406582,251.56575167783132
11183.11203867,133.63436479062761,258.31531743102244
11183.471516743,134.5640580140289,261.45207164796057
11183.736393983,134.80132654996902,264.8214872300606
11184.114791118,127.50158345542751,267.878668459869
11184.360750077,118.8897557277765,266.74566276319035
11184.663467837,118.12755130977303,266.7427375862382
11184.966185649,119.08241985071965,270.4313711413513
11185.249982837,119.59091212750951,277.07175529606684
11185.571621327,119.10229488219619,283.57986996405907
11185.874338386,119.41583993463848,288.9409458260505
11186.195976147,120.2081600562666,295.2191834579946
11186.460853594,121.25699993009621,300.8006408764775
11186.782492188,122.16622758991855,304.0961559469733
11187.085210157,122.57120208557566,306.0580443570908
11187.331168542,118.5378563270059,304.21928042467886
11187.633886615,113.34174843304908,299.3553814233072
11187.936604688,112.40920188750678,299.35422758347386
11188.542040886,112.13337111429131,303.4376491427869
11188.806918542,111.9062115477951,306.9769401615665
11189.166396355,112.17535499417981,309.92162606387626
11189.48803448,112.69136798265531,311.3941218921317
11189.771832813,115.97818110648022,312.3345770008725
11190.036712136,119.91353284421687,312.84335562395506
11190.377269428,120.60962764437059,310.2435020111526
11190.736748282,120.67826618565982,307.4221133011622
11190.982706147,122.2439032077028,307.21458524235436
11191.247585574,125.8160477661234,307.9194966311142
11191.380024115,132.13520669727993,308.79771920980875
11191.625983594,138.80774910811238,310.2620088932998
11191.928702084,143.57422984883365,312.02330355542153
11192.250340522,146.79609527800204,312.72212915818784
11192.628738699,147.6024448915615,313.03574696495554
11192.855777605,149.02350574849788,313.71521552848566
11193.21525599,152.91399268304554,314.62876472919135
11193.517974636,154.92106687023767,312.28496008280956
11193.83961323,155.76884021691734,309.18260019509387
11194.14233198,157.83338513516102,309.0052378755996
11194.463969792,160.2734542794165,309.92804153528544
11194.728849584,161.34652815449067,311.3792909925388
11195.088327397,161.70908982877106,312.2572087242926
11195.33428724,161.90202216934944,312.6731424387851
11195.674845157,163.10726749299127,313.22965548476486
11195.939725001,164.29538469164572,311.05689152643254
11196.393803438,164.0289025780606,308.37524954868513
11196.96140073,164.52556791606105,308.5731636096408
11197.188440001,164.95657595860442,309.2071531001223
11197.566838855,163.6338691454812,309.81947992216726
11198.229037761,160.97121780032333,310.508512191266
11198.456077188,158.62387440911127,311.3693674701092
11198.834476199,155.91257275991086,311.93398910238284
11199.477753907,152.4646566085924,312.218820932378
11199.685873438,148.9281415611558,312.6459300524113
11200.102113438,145.61437231130193,312.82484051268807
11200.707552501,142.9185412020181,312.8954869942647
11200.972431355,140.67971247018335,312.8172825693713
11201.331911824002,138.12395461087385,312.81925244957665
11202.202230626,137.23390786146325,312.94845286207317
11202.580630626,136.41486612735457,313.1372125117964
11202.826591459,134.08463531570692,313.38400483212456
11203.129311615,132.58306798265917,313.4194753594559
11203.432031772,132.95984911209317,310.67631883245497
11203.772591251,133.71563703926887,307.77146747969493
11204.018551511,132.8618762706261,307.53703573944193
11204.642913022,129.6861169131415,307.6193751493996
11205.002392709,123.182124921128,307.261862644864
11205.248353855,113.06121028397243,305.65932749802323
11205.702434636,106.32033009548314,304.92716533884345
11206.06191448,106.50818827766362,305.98711546279617
11206.30787573,107.98404725864009,307.3528979352056
11206.894396147,108.89329786096002,308.6702296054099
11207.140357449,110.3857709363777,309.53644156093355
11207.518758282,112.8156346068914,309.5944626873982
11207.745798803,114.70842697483576,309.2861981534314
11208.12419974,119.07543744219471,306.50902524962305
11208.351240313,122.99241134105554,304.42513640224206
11208.729641303,123.28106739860692,305.6221966717906
11208.956681928,123.51045275315064,305.221710502939
11209.297242032,126.60453216841572,303.9660672441689
11209.562123647,132.97213639340134,304.6309645538993
11209.902683803,139.03071248718373,307.04510775096173
11210.148644636,145.67681867834466,309.92084532620277
