timestamp,x_px,y_px
11441.153769131,374.92510457857964,291.131897135402
11441.532200797,375.8728741238197,289.77941303711265
11441.740337412,377.5437277628351,288.59251514619336
11442.118769131,379.7349035564693,287.3345430313326
11442.345828193002,382.5089847391743,286.329874542579
11442.743182308,388.65553755893774,285.37509522512323
11442.970241422,399.1981013547128,284.780389290724
11443.329750901,408.9627436872485,284.5165090999443
11443.556810016,416.636714889729,283.70064074538834
11443.954164235,422.39347627092036,282.8006132723192
11444.162301058,425.5636881866358,281.99125169147885
11444.483968974,427.26041558127145,281.4519947734925
11444.786714547,423.8211689048244,281.261136993519
11445.146224183,413.86890149167755,281.3233757484188
11445.392205797,405.3369982804057,281.4659259338315
11445.732793818,404.15572691055166,281.36908112199444
11445.978774756,407.65128268603115,280.89111593283087
11446.376129287,411.20803722642836,280.59143593116266
11446.603188558,414.1759220932196,280.51514165916217
11446.943776735,417.0948610308264,280.35026213706647
11447.189757724002,420.44162435937665,280.05308693499194
11447.530347516,424.93329228623395,279.7673034979565
11447.757406891,428.5630609484052,279.43027247600315
11448.079073558,430.4492769292244,278.7959444865219
11448.343976995,433.2976981789798,275.07918374565986
11448.703486995,437.8802959917961,269.9524959983063
11448.949468818,443.0513677384992,267.8493602771934
11449.214370693,447.7052615611776,267.28529799104683
11449.536038349,452.0016255692169,266.54948472316266
11449.876628349,455.8280121735563,265.67487810186196
11450.103687881,458.5160151464461,265.21480878866464
11450.463198818,462.4727998126816,264.7725049617541
11450.709179964,467.17154474965946,264.26053674615974
11451.068690954,471.3870314972171,264.2737810209976
11451.276828141,475.09338238293503,264.4537297740091
11451.882320433,477.7865561696569,264.4978938776427
11452.241831474,480.441867337487,264.4677120192401
11452.847323922,482.99091516377234,264.5507889758528
11453.017618766,484.91360307656225,264.77419618071343
11453.490660589,486.53039496056215,265.15124501125206
11454.115074808,487.94739356283446,265.5036255536436
11454.24752637,489.0868341195696,265.522712530366
11454.815174912,489.9429163915361,263.37028685165654
