timestamp,x_px,y_px
11342.005961051002,149.7402945442226,235.0864030427985
11342.970934072,151.22450826033554,235.5866567301194
11343.576408135,155.36126116212495,234.88902768886948
11344.162961208,161.70355943754834,232.97057949276092
11344.749515374,166.76621296033125,232.12581169570166
11345.336068812,171.03323068384717,232.02839839443445
11345.903700531,175.78944085417925,232.0510711322326
11346.490255114,181.1171825351824,232.04092953802882
11347.038965999,188.09466732418423,231.84292185802622
11347.966099906002,196.47032667576636,231.51781141226726
11348.760787145,205.2843287608036,231.1736467571066
11349.101366312,213.81385225495484,230.306909733956
11349.89605376,223.9640775473958,229.56226563526974
11350.236633031,233.5588813033992,229.47404179790263
11351.050240999,242.8159637623874,229.46941960901455
11351.617875374,251.78356384200498,229.31434359233268
11352.185508187,259.8931045240314,229.13649300578942
11352.790984124,267.6649872661704,228.81017643821275
11353.396460218,275.9598686115847,228.63997303888368
11353.737041364,286.28983659024067,229.15202252440002
11354.550649281,295.97436823128425,229.65861407374547
11354.910150791,304.3067784143906,229.83916311464282
11355.761601989,313.54452370319586,229.85308831900699
11356.102183343,322.2610387526731,229.67776434431477
11356.95363402,331.37143601383696,229.60631230001934
11357.540190478,342.36644583887255,229.36481464641693
11358.126746208,351.7194152230262,229.08753453310996
11358.71330126,359.98101153524897,229.13416567087944
11359.299857145,369.2711612924695,229.3680027365659
11359.886414072002,378.79212818806013,229.34776367243285
11360.491891572,386.9228571357078,228.82265601614827
11360.851393968002,394.6803620567383,227.96568342830557
11361.589319674,402.2292627809642,227.51265176039414
11362.119113059,407.2093468446836,226.43158219879675
11363.235464049,407.5060205041303,221.99595140874268
11363.613888267,405.05508613193155,214.4923264596561
11364.408580195,403.0699155856253,206.00869977246822
11364.76808259,401.2365241602283,196.4461575917693
11365.581695195,400.07796367345105,188.19695346200052
11365.941199361,399.6042601464883,179.80555082576382
11366.75481233,399.1229281297099,171.03717900394747
11367.322448528,398.9317381618355,165.25359334951153
11367.890086497,400.45436615441656,160.40016740669904
11368.249589257,407.64340013595097,146.35691214329336
11369.082123892,413.94696313465784,132.22691929173163
11369.498391965,414.15435682961447,123.47780596179855
11370.084950559,413.4779616249497,115.96498809819084
11370.898563424,414.1285599309941,114.6336964752567
11371.276988424,416.35665102081566,114.71259974851299
11371.731098476,419.3628436178684,114.96309074563513
11372.336578528,424.1428078426635,114.82571680172188
11372.979901965,431.8337003372444,114.0237108426509
11373.52861759,441.6010716843896,113.1581794687816
11374.380074309,448.21989172142855,112.81962362682864
11374.720657747,454.3658563352959,112.10983150406346
11375.59103509,460.7840700116583,111.14522827931026
11376.177594257,466.64606686599427,110.43155138463966
11376.669548007,473.1920352934005,109.95348956161853
11377.142579726,479.69021513242933,109.69175655804196
11377.918350976,485.4056456878576,109.41730427932745
11378.296776445,491.2590047016834,108.91230510802163
11379.072548736,496.6845972107041,108.47938473346382
11379.753714726,501.513054184031,108.20480711642104
11380.226747486,507.7087127365511,107.8454076003637
11380.718699986,513.8346813956857,107.37585990332899
11381.532315976,518.7799504920415,106.78053829205453
11381.891820403,523.2282571255732,106.29679147087226
11382.743278372,528.4959234760195,105.91128586807088
11383.310916392,536.0304413181859,105.19767607928966
11383.878555976,545.8798507051897,104.42086486528402
11384.27590233,550.6552990946609,107.09293672821194
11385.108439465,555.2502562138786,109.77319623585939
11385.713921132,562.9527652332682,109.05818872892768
11386.319402851,570.4686324128934,108.03344893285957
11386.924884622,579.3435757915635,106.99246285608686
11387.511446028,587.3656436014143,105.71297381528883
11387.852028892,589.5283874115527,107.76099182833744
11388.457510872,591.8507956616163,110.30072968733353
11389.062992955,599.2863952617689,109.64857151091243
