timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y
2.585,-1.4500505,5.2462635,8.283354,-0.10766183,0.042301174,-0.023823043
2.605,-1.4644074,5.2366924,8.345567,-0.11987878,0.04963134,-0.037261683
2.626,-1.4739788,5.2941203,8.388638,-0.12965234,0.03863609,-0.04214846
2.647,-1.4356936,5.3276196,8.374281,-0.1369825,0.039857782,-0.040926766
2.668,-1.5122639,5.2606206,8.465208,-0.1369825,0.04718795,-0.0555871
2.689,-1.5361922,5.2941203,8.513064,-0.12476555,0.05451812,-0.073912516
2.711,-1.5457634,5.3611193,8.469994,-0.103996746,0.053296424,-0.07146913
2.732,-1.5553347,5.40419,8.426923,-0.06734591,0.03863609,-0.054365408
2.754,-1.5074782,5.432904,8.283354,-0.04535541,0.044744562,-0.03970507
2.775,-1.5409778,5.4999027,8.268997,-0.027029991,0.069178455,-0.03970507
2.796,-1.416551,5.6243296,8.268997,-0.023364907,0.09605573,-0.029931515
2.817,-1.3878372,5.562116,8.422137,-0.041690327,0.11560284,-0.0018325418
2.839,-1.5266209,5.375476,8.613564,-0.07711947,0.13148487,6.1084726E-4
2.86,-1.6271194,5.21755,8.895916,-0.08322794,0.091168955,-0.045813546
2.881,-1.5170496,5.21755,8.99163,-0.08567133,0.026419144,-0.10689827
2.902,-1.430908,5.117051,9.053843,-0.106440134,-0.033443887,-0.1435491
2.924,-1.3304094,5.083552,9.053843,-0.11743539,-0.11529742,-0.18142164
2.945,-1.1724831,5.1936216,8.857632,-0.11987878,-0.19715095,-0.19119519
2.967,-1.0097711,5.083552,8.757133,-0.12476555,-0.23991026,-0.1899735
2.988,-0.8039884,4.983053,8.632706,-0.15042114,-0.23624517,-0.21074231
3.009,-0.75613195,4.8155556,8.412566,-0.18340689,-0.14706148,-0.23028941
3.03,-0.8039884,4.772485,8.455637,-0.19684553,-0.021226943,-0.24372806
3.05,-0.7848458,4.6145587,8.833703,-0.16385978,-0.006566608,-0.2327328
3.07,-0.66999036,4.604987,9.049057,-0.09544489,-0.0981937,-0.20219044
3.091,-0.6364908,4.6002016,8.857632,-0.019699825,-0.19348587,-0.16309622
3.111,-0.65084773,4.485346,8.747561,0.040163208,-0.19837265,-0.16309622
3.132,-0.5455636,4.499703,8.59442,0.11102149,-0.18371232,-0.19119519
3.153,-0.41635114,4.638487,8.55135,0.1537808,-0.13973132,-0.2131857
3.174,-0.37806597,4.743771,8.623135,0.15866758,-0.0981937,-0.22418094
3.194,-0.51206404,4.853841,8.522636,0.14278555,-0.0762032,-0.24250636
3.215,-0.5886344,4.9495535,8.522636,0.09758285,-0.0749815,-0.2754921
3.236,-0.5168497,5.0213385,8.503493,0.035276428,-0.07131642,-0.31214294
3.257,-0.52163535,5.0165524,8.541779,-0.03436016,-0.08353336,-0.3475721
3.277,-0.5982057,4.968696,8.541779,-0.06490252,-0.122627586,-0.3915531
3.298,-0.5982057,5.0739803,8.446066,-0.07345438,-0.17027368,-0.41354358
3.318,-0.55034924,5.117051,8.402995,-0.097888276,-0.17027368,-0.4111002
3.339,-0.6269195,5.083552,8.393424,-0.09422319,-0.14706148,-0.40743512
3.359,-0.7178468,5.035695,8.422137,-0.04046863,-0.13850962,-0.42698222
3.38,-0.71306115,5.0979085,8.412566,0.024281178,-0.13240114,-0.44530764
3.4,-0.6125626,5.298906,8.288139,0.07681404,-0.1201842,-0.42942563
3.422,-0.5694918,5.4616175,8.221141,0.10246963,-0.109188944,-0.37200597
3.444,-0.47377887,5.5908303,8.063214,0.11224318,-0.100637086,-0.3011477
3.464,-0.42592242,5.581259,8.001,0.10613471,-0.08353336,-0.26571855
3.486,-0.4881358,5.619544,7.967501,0.07559235,-0.035887275,-0.26816195
3.507,-0.5599205,5.676972,8.158927,0.042606596,0.01175881,-0.28282228
3.528,-0.66999036,5.8157554,8.55135,0.03771982,-0.018783553,-0.28404397
3.548,-0.6795616,6.007181,8.632706,0.053601846,-0.06765133,-0.26938364
3.568,-0.74177504,6.141179,8.656634,0.058488626,-0.08842014,-0.2339545
3.588,-0.971486,6.174679,8.785847,0.053601846,-0.078646585,-0.21685077
3.608,-1.1772687,6.212964,8.943773,0.07437065,-0.0762032,-0.22784603
3.629,-1.2586247,6.3278193,9.149555,0.10491302,-0.08964183,-0.22784603
3.651,-1.3208381,6.437889,9.202198,0.14645062,-0.1421747,-0.19608197
3.671,-1.3112668,6.5479593,8.967701,0.15500249,-0.13850962,-0.15332267
3.691,-1.4739788,6.600601,8.804989,0.11468657,-0.0029015245,-0.099568106
3.711,-1.8664017,6.4666033,8.996415,0.06704049,0.17424418,-0.056808796
3.732,-2.2492533,6.3804617,9.312267,0.040163208,0.2597628,-0.0030542363
3.752,-2.4311078,5.973682,9.474979,-0.0025961008,0.28786176,0.09712471
3.772,-2.3784657,5.710471,9.427123,-0.082006246,0.33428615,0.211964
3.792,-2.5507488,5.3515477,9.580264,-0.21150586,0.39414918,0.29503924
3.813,-2.8378878,4.782056,10.015758,-0.31901497,0.27564484,0.2974826
3.833,-2.9336007,4.3561335,9.910473,-0.290916,-0.00167983,0.26327518
3.853,-3.5940197,4.375276,7.44108,-0.11987878,-0.18371232,0.20707722
3.877,-2.0721843,4.935197,8.718847,0.17332791,-0.15194826,0.22295925
3.897,-1.6797615,4.6576295,8.173284,0.11102149,-0.07986828,0.46974155
3.918,-1.942972,3.867998,8.068,0.056045234,7.635591E-4,0.49784052
3.939,-2.1774685,3.6287155,7.886145,0.015729317,0.11804623,0.37200597
3.959,-2.158326,3.6861434,8.240283,-0.0062611843,0.17668757,0.26083177
3.98,-2.143969,3.757928,8.55135,0.0193944,0.07895201,0.20463383
