file_name,start_x,start_y
pdr_log_0410_1535.csv,268.247311827957,228.64516129032256
pdr_log_0414_0902.csv,279.6505376344086,230.27419354838707
pdr_log_0414_0940.csv,276.39247311827955,228.64516129032256
pdr_log_0624_14.csv,280.73655913978496,225.3870967741935
pdr_log_0805_1438.csv,101.54301075268816,227.01612903225805
pdr_log_0805_1441.csv,146.61290322580643,230.81720430107526
pdr_log_0805_1442.csv,146.61290322580643,230.81720430107526
